5.00E-05,5.29E-08
5.07E-05,5.43E-08
5.13E-05,5.58E-08
5.20E-05,5.72E-08
5.27E-05,5.87E-08
5.34E-05,6.03E-08
5.41E-05,6.19E-08
5.48E-05,6.35E-08
5.55E-05,6.52E-08
5.62E-05,6.69E-08
5.69E-05,6.86E-08
5.77E-05,7.05E-08
5.84E-05,7.23E-08
5.92E-05,7.42E-08
6.00E-05,7.62E-08
6.08E-05,7.82E-08
6.16E-05,8.02E-08
6.24E-05,8.24E-08
6.32E-05,8.45E-08
6.40E-05,8.67E-08
6.48E-05,8.90E-08
6.57E-05,9.14E-08
6.66E-05,9.38E-08
6.74E-05,9.63E-08
6.83E-05,9.88E-08
6.92E-05,1.01E-07
7.01E-05,1.04E-07
7.10E-05,1.07E-07
7.20E-05,1.10E-07
7.29E-05,1.12E-07
7.38E-05,1.15E-07
7.48E-05,1.19E-07
7.58E-05,1.22E-07
7.68E-05,1.25E-07
7.78E-05,1.28E-07
7.88E-05,1.31E-07
7.98E-05,1.35E-07
8.09E-05,1.39E-07
8.19E-05,1.42E-07
8.30E-05,1.46E-07
8.41E-05,1.50E-07
8.52E-05,1.54E-07
8.63E-05,1.58E-07
8.74E-05,1.62E-07
8.86E-05,1.66E-07
8.97E-05,1.71E-07
9.09E-05,1.75E-07
9.21E-05,1.80E-07
9.33E-05,1.84E-07
9.45E-05,1.89E-07
9.58E-05,1.94E-07
9.70E-05,1.99E-07
9.83E-05,2.05E-07
9.96E-05,2.10E-07
0.000100889,2.15E-07
0.000102209,2.21E-07
0.000103547,2.27E-07
0.000104902,2.33E-07
0.000106274,2.39E-07
0.000107665,2.45E-07
0.000109074,2.52E-07
0.000110501,2.58E-07
0.000111947,2.65E-07
0.000113412,2.72E-07
0.000114895,2.79E-07
0.000116399,2.87E-07
0.000117922,2.94E-07
0.000119465,3.02E-07
0.000121028,3.10E-07
0.000122612,3.18E-07
0.000124216,3.27E-07
0.000125841,3.35E-07
0.000127488,3.44E-07
0.000129156,3.53E-07
0.000130846,3.62E-07
0.000132558,3.72E-07
0.000134293,3.82E-07
0.00013605,3.92E-07
0.00013783,4.02E-07
0.000139634,4.13E-07
0.000141461,4.24E-07
0.000143312,4.35E-07
0.000145187,4.46E-07
0.000147087,4.58E-07
0.000149011,4.70E-07
0.000150961,4.82E-07
0.000152937,4.95E-07
0.000154938,5.08E-07
0.000156965,5.21E-07
0.000159019,5.35E-07
0.0001611,5.49E-07
0.000163208,5.64E-07
0.000165343,5.79E-07
0.000167507,5.94E-07
0.000169698,6.09E-07
0.000171919,6.26E-07
0.000174168,6.42E-07
0.000176447,6.59E-07
0.000178756,6.76E-07
0.000181095,6.94E-07
0.000183465,7.12E-07
0.000185865,7.31E-07
0.000188297,7.50E-07
0.000190761,7.70E-07
0.000193257,7.90E-07
0.000195786,8.11E-07
0.000198348,8.33E-07
0.000200943,8.54E-07
0.000203573,8.77E-07
0.000206236,9.00E-07
0.000208935,9.24E-07
0.000211669,9.48E-07
0.000214439,9.73E-07
0.000217244,9.99E-07
0.000220087,1.02E-06
0.000222967,1.05E-06
0.000225884,1.08E-06
0.00022884,1.11E-06
0.000231834,1.14E-06
0.000234868,1.17E-06
0.000237941,1.20E-06
0.000241054,1.23E-06
0.000244209,1.26E-06
0.000247404,1.29E-06
0.000250641,1.33E-06
0.000253921,1.36E-06
0.000257243,1.40E-06
0.000260609,1.44E-06
0.00026402,1.47E-06
0.000267474,1.51E-06
0.000270974,1.55E-06
0.00027452,1.59E-06
0.000278112,1.64E-06
0.000281751,1.68E-06
0.000285437,1.72E-06
0.000289172,1.77E-06
0.000292956,1.82E-06
0.000296789,1.86E-06
0.000300673,1.91E-06
0.000304607,1.96E-06
0.000308593,2.01E-06
0.000312631,2.07E-06
0.000316722,2.12E-06
0.000320866,2.18E-06
0.000325064,2.23E-06
0.000329318,2.29E-06
0.000333627,2.35E-06
0.000337992,2.42E-06
0.000342415,2.48E-06
0.000346895,2.54E-06
0.000351434,2.61E-06
0.000356033,2.68E-06
0.000360691,2.75E-06
0.000365411,2.82E-06
0.000370192,2.90E-06
0.000375036,2.97E-06
0.000379944,3.05E-06
0.000384915,3.13E-06
0.000389952,3.22E-06
0.000395054,3.30E-06
0.000400223,3.39E-06
0.00040546,3.48E-06
0.000410766,3.57E-06
0.000416141,3.66E-06
0.000421586,3.76E-06
0.000427102,3.86E-06
0.000432691,3.96E-06
0.000438352,4.06E-06
0.000444088,4.17E-06
0.000449899,4.28E-06
0.000455786,4.39E-06
0.00046175,4.51E-06
0.000467792,4.63E-06
