5.50E-05,0.001593227
5.58E-05,0.001614067
5.65E-05,0.00163518
5.72E-05,0.001656569
5.80E-05,0.001678237
5.87E-05,0.001700189
5.95E-05,0.001722428
6.03E-05,0.001744957
6.11E-05,0.001767781
6.19E-05,0.001790904
6.27E-05,0.001814329
6.35E-05,0.00183806
6.43E-05,0.001862102
6.52E-05,0.001886458
6.60E-05,0.001911132
6.69E-05,0.001936129
6.78E-05,0.001961452
6.86E-05,0.001987107
6.95E-05,0.002013097
7.05E-05,0.002039427
7.14E-05,0.002066102
7.23E-05,0.002093124
7.33E-05,0.002120501
7.42E-05,0.002148235
7.52E-05,0.002176331
7.62E-05,0.002204795
7.72E-05,0.002233632
7.82E-05,0.002262845
7.92E-05,0.00229244
8.02E-05,0.002322421
8.13E-05,0.002352795
8.23E-05,0.002383566
8.34E-05,0.002414739
8.45E-05,0.00244632
8.56E-05,0.002478313
8.67E-05,0.002510724
8.79E-05,0.00254356
8.90E-05,0.002576824
9.02E-05,0.002610523
9.14E-05,0.002644663
9.26E-05,0.002679249
9.38E-05,0.002714286
9.50E-05,0.002749782
9.62E-05,0.002785742
9.75E-05,0.002822172
9.88E-05,0.002859078
0.000100075,0.002896466
0.000101384,0.002934343
0.000102711,0.002972714
0.000104055,0.003011588
0.000105416,0.003050969
0.000106796,0.003090865
0.000108193,0.003131282
0.000109609,0.003172228
0.000111043,0.003213708
0.000112496,0.003255731
0.000113968,0.003298302
0.000115459,0.00334143
0.00011697,0.003385122
0.0001185,0.003429384
0.000120051,0.003474225
0.000121622,0.003519652
0.000123213,0.003565672
0.000124826,0.003612293
0.000126459,0.003659524
0.000128114,0.003707371
0.00012979,0.003755844
0.000131488,0.00380495
0.000133209,0.003854697
0.000134952,0.003905095
0.000136718,0.00395615
0.000138506,0.004007873
0.000140319,0.004060271
0.000142155,0.004113354
0.000144015,0.00416713
0.000145899,0.004221609
0.000147808,0.004276799
0.000149742,0.00433271
0.000151702,0.004389352
0.000153687,0.004446733
0.000155698,0.004504863
0.000157735,0.004563753
0.000159799,0.004623412
0.00016189,0.00468385
0.000164008,0.004745077
0.000166154,0.004807104
0.000168328,0.004869941
0.000170531,0.004933598
0.000172762,0.004998087
0.000175023,0.005063417
0.000177313,0.005129601
0.000179633,0.005196649
0.000181984,0.005264572
0.000184365,0.005333382
0.000186777,0.00540309
0.000189221,0.005473709
0.000191697,0.005545249
0.000194206,0.005617724
0.000196747,0.005691144
0.000199321,0.005765523
0.000201929,0.005840872
0.000204571,0.005917206
0.000207248,0.005994535
0.00020996,0.006072874
0.000212707,0.006152235
0.000215491,0.006232633
0.00021831,0.006314079
0.000221167,0.006396588
0.000224061,0.006480174
0.000226993,0.006564851
0.000229963,0.006650633
0.000232972,0.006737534
0.00023602,0.006825568
0.000239108,0.006914752
0.000242237,0.007005099
0.000245407,0.007096625
0.000248618,0.007189345
0.000251871,0.007283274
0.000255167,0.007378429
0.000258506,0.007474825
0.000261888,0.007572478
0.000265315,0.007671406
0.000268786,0.007771623
0.000272303,0.007873148
0.000275866,0.007975996
0.000279476,0.008080186
0.000283133,0.008185735
0.000286838,0.008292659
0.000290591,0.008400979
0.000294393,0.00851071
0.000298246,0.008621872
0.000302148,0.008734484
0.000306102,0.008848564
0.000310107,0.00896413
0.000314165,0.009081204
0.000318275,0.009199803
0.00032244,0.009319949
0.000326659,0.00944166
0.000330933,0.009564957
0.000335264,0.009689862
0.00033965,0.009816394
0.000344095,0.009944575
0.000348597,0.010074426
0.000353159,0.01020597
0.00035778,0.010339227
0.000362461,0.01047422
0.000367204,0.010610972
0.000372009,0.010749505
0.000376876,0.010889843
0.000381808,0.011032008
0.000386804,0.011176026
0.000391865,0.011321919
0.000396992,0.011469712
0.000402187,0.011619429
0.00040745,0.011771096
0.000412781,0.011924738
0.000418182,0.01208038
0.000423654,0.012238049
0.000429197,0.012397769
0.000434813,0.012559569
0.000440503,0.012723475
0.000446267,0.012889515
0.000452106,0.013057715
0.000458022,0.013228104
0.000464015,0.01340071
0.000470087,0.013575562
0.000476238,0.013752689
0.000482469,0.01393212
0.000488782,0.014113885
0.000495178,0.014298015
0.000501657,0.014484539
0.000508221,0.01467349
0.000514871,0.014864897
0.000521608,0.015058794
0.000528434,0.015255211
0.000535348,0.015454182
0.000542353,0.01565574
0.00054945,0.015859918
0.000556639,0.01606675
0.000563923,0.01627627
0.000571301,0.016488513
0.000578777,0.016703514
0.00058635,0.016921308
0.000594022,0.017141932
0.000601795,0.017365422
0.00060967,0.017591815
0.000617647,0.017821149
0.000625729,0.01805346
0.000633916,0.018288789
0.000642211,0.018527173
0.000650614,0.018768653
0.000659128,0.019013267
0.000667752,0.019261056
0.00067649,0.019512061
0.000685341,0.019766324
0.000694309,0.020023886
0.000703394,0.02028479
0.000712598,0.020549079
0.000721922,0.020816796
0.000731368,0.021087985
0.000740938,0.021362692
0.000750633,0.021640961
0.000760455,0.021922837
0.000770406,0.022208368
0.000780486,0.022497601
0.000790699,0.022790582
0.000801045,0.023087359
0.000811526,0.023387983
0.000822145,0.023692501
0.000832903,0.024000964
0.000843801,0.024313422
0.000854842,0.024629927
0.000866028,0.02495053
0.00087736,0.025275285
0.00088884,0.025604243
0.00090047,0.025937459
0.000912253,0.026274987
0.000924189,0.026616883
0.000936282,0.026963202
0.000948533,0.027314001
0.000960945,0.027669337
0.000973519,0.028029268
0.000986257,0.028393853
0.000999162,0.028763152
0.001012236,0.029137223
0.001025481,0.029516129
0.001038899,0.029899931
0.001052493,0.030288692
0.001066265,0.030682474
0.001080217,0.031081341
0.001094351,0.031485359
0.001108671,0.031894593
0.001123178,0.03230911
0.001137874,0.032728976
0.001152763,0.03315426
0.001167847,0.03358503
0.001183128,0.034021357
0.001198609,0.03446331
0.001214293,0.034910963
0.001230182,0.035364385
0.001246278,0.035823652
0.001262586,0.036288837
0.001279106,0.036760015
0.001295843,0.037237262
0.001312799,0.037720655
0.001329977,0.038210272
0.00134738,0.038706192
0.00136501,0.039208494
0.001382871,0.03971726
0.001400966,0.04023257
0.001419297,0.040754507
0.001437868,0.041283156
0.001456683,0.041818601
0.001475743,0.042360927
0.001495053,0.042910222
0.001514616,0.043466574
0.001534434,0.04403007
0.001554512,0.044600802
0.001574853,0.04517886
0.001595459,0.045764336
0.001616336,0.046357325
0.001637485,0.046957919
0.001658912,0.047566215
0.001680618,0.048182309
0.001702609,0.048806299
0.001724887,0.049438284
0.001747457,0.050078365
0.001770323,0.050726642
0.001793487,0.051383218
0.001816955,0.052048197
0.001840729,0.052721685
0.001864815,0.053403787
0.001889216,0.05409461
0.001913936,0.054794265
0.001938979,0.05550286
0.001964351,0.056220507
0.001990054,0.05694732
0.002016094,0.057683411
0.002042474,0.058428897
0.002069199,0.059183893
0.002096275,0.059948519
0.002123704,0.060722894
0.002151492,0.061507138
0.002179644,0.062301373
0.002208165,0.063105725
0.002237058,0.063920317
0.00226633,0.064745276
0.002295985,0.06558073
0.002326027,0.066426809
0.002356463,0.067283644
0.002387297,0.068151368
0.002418534,0.069030113
0.002450181,0.069920017
0.002482241,0.070821216
0.002514721,0.071733849
0.002547626,0.072658056
0.002580961,0.073593978
0.002614732,0.074541761
0.002648946,0.075501548
0.002683607,0.076473486
0.002718722,0.077457724
0.002754296,0.078454411
0.002790335,0.079463701
0.002826846,0.080485745
0.002863835,0.0815207
0.002901308,0.082568721
0.002939271,0.083629968
0.002977731,0.084704601
0.003016695,0.085792783
0.003056168,0.086894676
0.003096157,0.088010448
0.00313667,0.089140265
0.003177713,0.090284297
0.003219293,0.091442715
0.003261417,0.092615692
0.003304092,0.093803403
0.003347326,0.095006026
0.003391125,0.096223738
0.003435498,0.097456721
0.003480451,0.098705156
0.003525992,0.09996923
0.003572129,0.101249128
0.00361887,0.102545038
0.003666222,0.103857152
0.003714194,0.105185661
0.003762794,0.106530761
0.00381203,0.107892647
0.00386191,0.109271519
0.003912442,0.110667577
0.003963636,0.112081023
0.0040155,0.113512064
0.004068042,0.114960904
0.004121272,0.116427754
0.004175198,0.117912825
0.00422983,0.11941633
0.004285177,0.120938484
0.004341248,0.122479504
0.004398052,0.124039612
0.0044556,0.125619028
0.004513901,0.127217977
0.004572965,0.128836685
0.004632801,0.130475381
0.004693421,0.132134295
0.004754834,0.13381366
0.00481705,0.135513713
0.004880081,0.137234689
0.004943936,0.13897683
0.005008627,0.140740376
0.005074164,0.142525573
0.005140559,0.144332667
0.005207822,0.146161907
0.005275966,0.148013544
0.005345001,0.149887831
0.00541494,0.151785025
0.005485794,0.153705384
0.005557574,0.155649168
0.005630295,0.15761664
0.005703966,0.159608065
0.005778602,0.161623711
0.005854214,0.163663847
0.005930816,0.165728745
0.00600842,0.167818681
0.006087039,0.16993393
0.006166687,0.172074773
0.006247377,0.17424149
0.006329123,0.176434366
0.006411939,0.178653687
0.006495839,0.180899741
0.006580836,0.183172819
0.006666945,0.185473214
0.006754181,0.187801222
0.006842559,0.19015714
0.006932093,0.19254127
0.007022798,0.194953912
0.007114691,0.197395373
0.007207785,0.199865958
0.007302098,0.202365978
0.007397645,0.204895743
0.007494443,0.207455567
0.007592506,0.210045767
0.007691853,0.21266666
0.0077925,0.215318567
0.007894464,0.21800181
0.007997762,0.220716714
0.008102412,0.223463606
0.008208431,0.226242814
0.008315837,0.22905467
0.008424648,0.231899507
0.008534884,0.234777659
0.008646562,0.237689464
0.008759701,0.24063526
0.00887432,0.243615389
0.00899044,0.246630193
0.009108078,0.249680018
0.009227256,0.252765209
0.009347994,0.255886114
0.009470311,0.259043084
0.009594229,0.262236471
0.009719768,0.265466628
0.00984695,0.26873391
0.009975796,0.272038672
0.010106328,0.275381275
0.010238568,0.278762076
0.010372538,0.282181436
0.010508261,0.285639718
0.010645761,0.289137286
0.010785059,0.292674503
0.01092618,0.296251736
0.011069148,0.299869352
0.011213986,0.303527717
0.01136072,0.307227202
0.011509373,0.310968175
0.011659972,0.314751008
0.011812541,0.31857607
0.011967106,0.322443733
0.012123694,0.326354371
0.012282331,0.330308355
0.012443044,0.334306057
0.01260586,0.338347852
0.012770806,0.342434112
0.01293791,0.34656521
0.013107201,0.35074152
0.013278707,0.354963414
0.013452457,0.359231264
0.01362848,0.363545444
0.013806807,0.367906323
0.013987468,0.372314274
0.014170492,0.376769665
0.014355911,0.381272865
0.014543756,0.385824243
0.014734059,0.390424165
0.014926852,0.395072996
0.015122168,0.399771099
0.01532004,0.404518836
0.0155205,0.409316567
0.015723584,0.41416465
0.015929325,0.41906344
0.016137758,0.42401329
0.016348919,0.429014551
0.016562842,0.43406757
0.016779565,0.439172693
0.016999123,0.44433026
0.017221554,0.44954061
0.017446896,0.454804078
0.017675186,0.460120993
0.017906464,0.465491683
0.018140767,0.47091647
0.018378137,0.476395672
0.018618612,0.481929602
0.018862235,0.487518567
0.019109044,0.493162872
0.019359084,0.498862813
0.019612395,0.504618683
0.01986902,0.510430765
0.020129004,0.516299341
0.020392389,0.522224682
0.020659221,0.528207054
0.020929544,0.534246716
0.021203404,0.540343919
0.021480848,0.546498906
0.021761922,0.552711912
0.022046674,0.558983164
0.022335152,0.56531288
0.022627404,0.571701269
0.022923481,0.57814853
0.023223432,0.584654852
0.023527307,0.591220415
0.023835159,0.597845387
0.024147039,0.604529926
0.024462999,0.611274179
0.024783095,0.61807828
0.025107378,0.624942351
0.025435905,0.631866503
0.02576873,0.638850833
0.026105911,0.645895423
0.026447503,0.653000345
0.026793565,0.660165653
0.027144155,0.667391388
0.027499333,0.674677576
0.027859158,0.682024226
0.028223692,0.689431333
0.028592995,0.696898872
0.02896713,0.704426806
0.029346161,0.712015074
0.029730152,0.719663603
0.030119167,0.727372297
0.030513272,0.735141043
0.030912535,0.742969707
0.031317021,0.750858136
0.0317268,0.758806155
0.032141941,0.766813568
0.032562514,0.774880158
0.03298859,0.783005684
0.033420242,0.791189883
0.033857541,0.799432467
0.034300562,0.807733125
0.034749381,0.816091521
0.035204072,0.824507292
0.035664712,0.83298005
0.03613138,0.841509381
0.036604155,0.850094842
0.037083115,0.858735963
0.037568343,0.867432243
0.03805992,0.876183156
0.038557929,0.884988141
