5.50E-05,1.89E-08
5.58E-05,1.94E-08
5.65E-05,1.99E-08
5.72E-05,2.04E-08
5.80E-05,2.10E-08
5.87E-05,2.15E-08
5.95E-05,2.21E-08
6.03E-05,2.27E-08
6.11E-05,2.33E-08
6.19E-05,2.39E-08
6.27E-05,2.45E-08
6.35E-05,2.51E-08
6.43E-05,2.58E-08
6.52E-05,2.65E-08
6.60E-05,2.72E-08
6.69E-05,2.79E-08
6.78E-05,2.86E-08
6.86E-05,2.94E-08
6.95E-05,3.02E-08
7.05E-05,3.10E-08
7.14E-05,3.18E-08
7.23E-05,3.26E-08
7.33E-05,3.35E-08
7.42E-05,3.44E-08
7.52E-05,3.53E-08
7.62E-05,3.62E-08
7.72E-05,3.71E-08
7.82E-05,3.81E-08
7.92E-05,3.91E-08
8.02E-05,4.01E-08
8.13E-05,4.12E-08
8.23E-05,4.23E-08
8.34E-05,4.34E-08
8.45E-05,4.45E-08
8.56E-05,4.57E-08
8.67E-05,4.69E-08
8.79E-05,4.82E-08
8.90E-05,4.94E-08
9.02E-05,5.07E-08
9.14E-05,5.21E-08
9.26E-05,5.34E-08
9.38E-05,5.48E-08
9.50E-05,5.63E-08
9.62E-05,5.78E-08
9.75E-05,5.93E-08
9.88E-05,6.09E-08
0.000100075,6.25E-08
0.000101384,6.41E-08
0.000102711,6.58E-08
0.000104055,6.75E-08
0.000105416,6.93E-08
0.000106796,7.11E-08
0.000108193,7.30E-08
0.000109609,7.49E-08
0.000111043,7.69E-08
0.000112496,7.89E-08
0.000113968,8.10E-08
0.000115459,8.31E-08
0.00011697,8.53E-08
0.0001185,8.76E-08
0.000120051,8.99E-08
0.000121622,9.22E-08
0.000123213,9.47E-08
0.000124826,9.72E-08
0.000126459,9.97E-08
0.000128114,1.02E-07
0.00012979,1.05E-07
0.000131488,1.08E-07
0.000133209,1.11E-07
0.000134952,1.14E-07
0.000136718,1.17E-07
0.000138506,1.20E-07
0.000140319,1.23E-07
0.000142155,1.26E-07
0.000144015,1.29E-07
0.000145899,1.33E-07
0.000147808,1.36E-07
0.000149742,1.40E-07
0.000151702,1.44E-07
0.000153687,1.47E-07
0.000155698,1.51E-07
0.000157735,1.55E-07
0.000159799,1.59E-07
0.00016189,1.63E-07
0.000164008,1.68E-07
0.000166154,1.72E-07
0.000168328,1.77E-07
0.000170531,1.81E-07
0.000172762,1.86E-07
0.000175023,1.91E-07
0.000177313,1.96E-07
0.000179633,2.01E-07
0.000181984,2.07E-07
0.000184365,2.12E-07
0.000186777,2.18E-07
0.000189221,2.23E-07
0.000191697,2.29E-07
0.000194206,2.35E-07
0.000196747,2.41E-07
0.000199321,2.48E-07
0.000201929,2.54E-07
0.000204571,2.61E-07
0.000207248,2.68E-07
